FOODNAME,good,sad,tired,stress
돌체 라떼,0,0,0,1
아포카토 ICE,0,0,0,1
카페 아메리카노,0,0,0,1
카페 아메리카노 ICE,0,0,0,1
카페라떼 ICE,0,0,0,1
바닐라 라떼 ICE,0,0,0,1
카라멜 라떼,0,0,0,1
카라멜 라떼 ICE,0,0,0,1
카푸치노 ICE,0,0,0,1
카페모카 ICE,0,0,0,1
카라멜 마끼아또 ICE,0,0,0,1
흑임자 라떼,0,0,0,1
사과 대추 차,0,0,0,1
유자 생강 차,0,0,0,1
자몽 백향과 차,0,0,0,1
토피넛라떼 ICE,0,0,0,1
토피넛라떼,0,0,0,1
패션 파인애플 ICE,0,0,0,1
패션 요거트 ICE,0,0,0,1
패션 펄 에이드 ICE,0,0,0,1
헤이 밀크티 ICE,0,0,0,1
카페라떼 버블샷 ICE,0,0,0,1
그린티 버블샷 ICE,0,0,0,1
밀크티 버블샷 ICE,0,0,0,1
로즈유,0,0,0,1
체리유,0,0,0,1
코코넛 아이스샷,0,0,0,1
카라멜 아이스샷,0,0,0,1
그린티 아이스샷,0,0,0,1
케일망고 믹스밸 ICE,0,0,0,1
비트딸기 믹스밸 ICE,0,0,0,1
당근감귤 믹스밸 ICE,0,0,0,1
라벤더 블라썸 ICE,0,0,0,1
베리 치즈 블렌디드,0,0,0,1
진저 밀크티 ICE,0,0,0,1
애플 그린티 ICE,0,0,0,1
로즈 블라썸 ICE,0,0,0,1
애플 그린티,0,0,0,1
진저 밀크티,0,0,0,1
밀크티 얼그레이 ICE,0,0,0,1
밀크티 얼그레이,0,0,0,1
유자티,0,0,0,1
자몽티,0,0,0,1
샹그리아 에이드,0,0,0,1
레몬 에이드,0,0,0,1
타로 버블티,0,0,0,1
아쌈 버블티,0,0,0,1
코코넛 버블티,0,0,0,1
아이스티 청포도/복숭아,0,0,0,1
초콜릿,0,0,0,1
초콜릿 ICE,0,0,0,1
민트 초콜릿,0,0,0,1
민트 초콜릿 ICE,0,0,0,1
녹차라떼 ICE,0,0,0,1
고구마 라떼 ICE,0,0,0,1
망고 주스,0,0,0,1
딸기 주스,0,0,0,1
키위 스무디,0,0,0,1
딸기 스무디,0,0,0,1
쿠앤크 블렌디드,0,0,0,1
초콜릿 블렌디드,0,0,0,1
민트 초코칩 블렌디드,0,0,0,1
쿨 자몽 얼그레이,0,0,0,1
꿀 자몽 라떼,0,0,0,1
꿀 망고 라떼,0,0,0,1
꿀 딸기 라떼,0,0,0,1
딸기 듬뿍 파르페,0,0,0,1
뱅쇼,0,0,0,1
모짜 더블 토스트,0,0,0,1
모짜 초코 토스트,0,0,0,1
크림치즈 프레즐,0,0,0,1
페스츄리 소시지,0,0,0,1
치즈 타르트,0,0,0,0
매콤 치킨 브리또,0,0,0,1
바질&토마토 크림치즈 베이글,0,0,0,0
튜나 샐러드 샌드위치,0,0,0,0
바닐라 아이스크림 와플,0,0,0,0
그린티 아이스크림 와플,0,0,0,0
생딸기 스노우 와플,0,0,0,0
생크림 카스테라,0,0,0,1
인절미 토스트,0,0,0,1
달콤 듬뿍 파르페,0,0,0,1
비프 & 에그 샌드위치,0,0,0,0
바질토마토&치킨 샌드위치,0,0,0,0
할라피뇨 치킨 샌드위치,0,0,0,0
카라멜 아이스크림 와플,0,0,0,0
카야 토스트,0,0,0,0
베리 브레드,0,0,0,0
스틱 치즈 케익,0,0,0,1
마카롱,0,0,0,1
월넛 크림치즈 베이글,0,0,0,0
메이플 크림치즈 베이글,0,0,0,0
플레인 와플,0,0,0,0
브라우니,0,0,0,0
블랙 앤 밀크,0,0,0,1
체리 베리 쿨빙수,0,0,0,1
망고 파인 쿨빙수,0,0,0,1
그린티 쿨빙수,0,0,0,1
콩떡콩떡 대패 빙수,0,0,0,1
망고망고 대패 빙수,0,0,0,1
베리 치즈?빙수,0,0,0,1
초코 브라우니 빙수,0,0,0,1
클래식 팥빙수,0,0,0,1
31요거트,0,0,0,1
골든 애플 요거트,0,0,0,1
너는 참 달고나,0,0,0,1
뉴욕 치즈케이크,0,0,0,1
둘세 데 레체,0,0,0,1
레몬라임 블라스트,0,0,0,1
레인보우 샤베트,0,0,0,1
마법사의 할로윈,0,0,0,1
망고 소르베,0,0,0,1
미니 버블스 라이스 케이크 스트로베리 망고 그린티,0,0,0,1
미니 티라미수,0,0,0,1
민트 초콜릿 칩,0,0,0,1
밀크 쉐이크,0,0,0,1
바닐라,0,0,0,1
바닐라빈 라떼,0,0,0,1
바람과 함께 사라지다,0,0,0,1
바람과 함께 사라지다 블라스트,0,0,0,1
밤이 옥수로 맛있구마,0,0,0,1
버블스 라이스 케이크 그린티,0,0,0,1
버블스 라이스 케이크 스트로베리,0,0,0,1
버블스 라이스 케이크 초코바닐라,0,0,0,1
버블스 라이스 케이크 카페브리즈,0,0,0,1
버블스 라이스 케이크 콩고물,0,0,0,1
베리 스윗 바이올렛,0,0,0,1
베리베리 스트로베리,0,0,0,1
북극곰 폴라베어,0,0,0,1
사랑에 빠진 딸기,0,0,0,1
슈팅스타,0,0,0,1
슈팅스타 블라스트,0,0,0,1
슈퍼 버스데이,0,0,0,1
스위스미스 핫초코,0,0,0,1
스트로베리 블렌디드,0,0,0,1
심슨에 반하나,0,0,0,1
쌀떡궁합,0,0,0,1
아몬드 봉봉,0,0,0,1
아이스 마카롱 체리쥬빌레,0,0,0,1
아이스 마카롱 쿠키앤크림,0,0,0,1
아이스 바닐라빈 라떼,0,0,0,1
아이스 아메리카노 L,0,0,0,1
아이스 연유 라떼,0,0,0,1
아이스 초코파이 마시멜로 & 초콜릿,0,0,0,1
아이스 초코파이 스트로베리,0,0,0,1
아이스 카페 라떼,0,0,0,1
아이스 카페 모카,0,0,0,1
아이스크림 롤 바닐라,0,0,0,1
아이스크림 롤 초콜릿,0,0,0,1
엄마는 외계인,0,0,0,1
엄마는 외계인 블라스트,0,0,0,1
에스프레소 아포가토,0,0,0,1
에스프레소 앤 크림,0,0,0,1
연유 라떼,0,0,0,1
연유 크러쉬 라떼,0,0,0,1
오레오 쉐이크,0,0,0,1
오레오 치즈 쉐이크,0,0,0,1
오레오 쿠키 앤 밀크,0,0,0,1
오레오 쿠키 앤 카라멜,0,0,0,1
오레오 쿠키 앤 크림치즈,0,0,0,1
와츄원 쉐이크,0,0,0,1
요거트 쉐이크,0,0,0,1
월넛,0,0,0,1
이상한 나라의 솜사탕,0,0,0,1
잉글리쉬 블랙퍼스트 티,0,0,0,1
자모카 아몬드 훠지,0,0,0,1
쫀떡궁합,0,0,0,1
체리쥬빌레,0,0,0,1
초코나무 숲,0,0,0,1
초콜릿 무스,0,0,0,1
초콜릿 칩,0,0,0,1
카라멜 크러쉬 라떼,0,0,0,1
카페 라떼,0,0,0,1
카푸치노 블라스트 모카,0,0,0,1
카푸치노 블라스트 오리지널,0,0,0,1
카푸치노 블라스트 헤이즐넛,0,0,0,1
쿠키 앤 크림,0,0,0,1
피스타치오 아몬드,0,0,0,1
피치피치 블렌디드,0,0,0,1
히비스커스 티,0,0,0,1
치즈피자오리지널,0,0,1,0
치즈피자크러스트,0,0,1,0
페퍼로니피자오리지널,0,0,1,0
페퍼로니피자크러스트,0,0,1,0
콤비네이션피자오리지널,0,0,1,0
콤비네이션피자크러스트,0,0,1,0
포테이토피자오리지널,0,0,1,0
포테이토피자크러스트,0,0,1,0
불고기피자오리지널,0,0,1,0
불고기피자크러스트,0,0,1,0
허니비프피자오리지널,0,0,1,0
허니비프피자크러스트,0,0,1,0
더블갈릭바베큐피자오리지널,0,0,1,0
더블갈릭바베큐피자크러스트,0,0,1,0
고르곤졸라피자오리지널,0,0,1,0
고르곤졸라피자크러스트,0,0,1,0
직화파인애플피자오리지널,0,0,1,0
직화파인애플피자크러스트,0,0,1,0
고구마피자오리지널,0,0,1,0
고구마피자크러스트,0,0,1,0
핫치킨피자오리지널,0,0,1,1
핫치킨피자크러스트,0,0,1,1
나폴리피자오리지널,0,0,1,0
나폴리피자크러스트,0,0,1,0
스테이크피자오리지널,0,0,1,0
스테이크피자크러스트,0,0,1,0
까르보네피자오리지널,0,0,1,0
까르보네피자크러스트,0,0,1,0
아이리쉬포테이토피자오리지널,0,0,1,0
아이리쉬포테이토피자크러스트,0,0,1,0
깐쇼새우피자오리지널,0,0,1,0
깐쇼새우피자크러스트,0,0,1,0
도이치바이트피자,0,0,1,0
멕시칸바이트피자,0,0,1,0
직화홀릭바이트피자,0,0,1,0
야채퀘사디아피자오리지널,0,0,1,0
야채퀘사디아피자크러스트,0,0,1,0
치킨퀘사디아피자오리지널,0,0,1,0
치킨퀘사디아피자크러스트,0,0,1,0
비프퀘사디아피자오리지널,0,0,1,0
비프퀘사디아피자크러스트,0,0,1,0
떡갈비피자오리지널,0,0,1,0
떡갈비피자크러스트,0,0,1,0
닭안심살피자오리지널,0,0,1,0
닭안심살피자크러스트,0,0,1,0
치킨스틱&윙,1,0,0,0
오븐구이통닭,1,0,0,0
갈릭포테이토,0,0,0,0
새우링&웨지감자,0,0,0,0
수박 크러쉬,0,0,0,1
자두 크러쉬,0,0,0,1
멜론 그린 밀크티,0,0,0,1
자두 요거티 스파클링,0,0,0,1
리얼 망고 밀크티,0,0,0,1
리얼 망고 요거티 크러쉬,0,0,0,1
망고 쥬얼리 자몽 크러쉬,0,0,0,1
망고 쥬얼리 밀크티,0,0,0,1
실크 리얼 망고 빙수,0,0,0,1
실크 팥 빙수,0,0,0,1
브라운슈가 치즈폼 쿠키 밀크티,0,0,0,1
브라운슈가 레드빈 밀크티,0,0,0,1
브라운슈가 커피 밀크티,0,0,0,1
브라운 슈가 치즈폼 스무디,0,0,0,1
브라운 슈가 쥬얼리 밀크티,0,0,0,1
딸기&쿠키 밀크티,0,0,0,1
딸기&요구르트 크러쉬,0,0,0,1
딸기 쥬얼리 밀크티?,0,0,0,1
딸기쿠키스무디?,0,0,0,1
치즈폼 딥바닐라 밀크티,0,0,0,1
치즈폼 딥초코 밀크티 iced,0,0,0,1
치즈폼 딥초코 밀크티,0,0,0,1
치즈폼 딥초코 스무디,0,0,0,1
블랙밀크티+펄 L,0,0,0,1
블랙밀크티+펄 J,0,0,0,1
타로밀크티+펄 L,0,0,0,1
타로밀크티+펄 J,0,0,0,1
초콜렛밀크티 + 밀크폼 L,0,0,0,1
초콜렛밀크티 + 밀크폼 J,0,0,0,1
망고요구르트 + 화이트펄 L,0,0,0,1
망고요구르트 + 화이트펄 J,0,0,0,1
우롱밀크티 + 코코넛L,0,0,0,1
우롱밀크티 + 코코넛J,0,0,0,1
청포도그린티에이드 + 알로에L,0,0,0,1
청포도그린티에이드 + 알로에J,0,0,0,1
자스민 그린티 L,0,0,0,1
자스민 그린티 J,0,0,0,1
우롱티 L,0,0,0,1
우롱티 J,0,0,0,1
블랙티? L,0,0,0,1
블랙티? J,0,0,0,1
얼그레이티 L,0,0,0,1
얼그레이티 J,0,0,0,1
밀크폼 그린티 L,0,0,0,1
밀크폼 그린티 J,0,0,0,1
밀크폼 우롱티 L,0,0,0,1
밀크폼 우롱티 J,0,0,0,1
밀크폼 블랙티 L,0,0,0,1
밀크폼 블랙티 J,0,0,0,1
밀크폼 얼그레이티 L,0,0,0,1
밀크폼 얼그레이티 J,0,0,0,1
밀크폼 윈터멜론티 L,0,0,0,1
밀크폼 윈터멜론티 J,0,0,0,1
그린 밀크티 L,0,0,0,1
그린 밀크티 J,0,0,0,1
우롱 밀크티 L,0,0,0,1
우롱 밀크티 J,0,0,0,1
블랙 밀크티 L,0,0,0,1
블랙 밀크티 J,0,0,0,1
얼그레이 밀크티 L,0,0,0,1
얼그레이 밀크티 J,0,0,0,1
윈터멜론 밀크티 L,0,0,0,1
윈터멜론 밀크티 J,0,0,0,1
타로 밀크티 L,0,0,0,1
타로 밀크티 J,0,0,0,1
초콜렛 밀크티 L,0,0,0,1
초콜렛 밀크티 J,0,0,0,1
자몽 그린티 에이드L,0,0,0,1
자몽 그린티 에이드J,0,0,0,1
망고 그린티 에이드L,0,0,0,1
망고 그린티 에이드J,0,0,0,1
청포도 그린티 에이드L,0,0,0,1
청포도 그린티 에이드J,0,0,0,1
레몬 그린티 에이드L,0,0,0,1
레몬 그린티 에이드J,0,0,0,1
허니 레몬티? L,0,0,0,1
허니 레몬티? J,0,0,0,1
허니 자몽티 L,0,0,0,1
허니 자몽티? L,0,0,0,1
허니 자몽티 J,0,0,0,1
허니 자몽티? J,0,0,0,1
망고 주스L,0,0,0,1
망고 주스J,0,0,0,1
망고 요구르트L,0,0,0,1
망고 요구르트J,0,0,0,1
레몬 요구르트L,0,0,0,1
레몬 요구르트J,0,0,0,1
망고 스무디 L,0,0,0,1
초코 쿠앤크 스무디? L,0,0,0,1
밀크 쿠앤크 스무디 L,0,0,0,1
청포도 스무디 L,0,0,0,1
치즈폼 딥초코 스무디 L,0,0,0,1
블랙 밀크티 크러쉬L,0,0,0,1
커피 밀크티 크러쉬+펄 L,0,0,0,1
커피 밀크티 크러쉬+밀크폼 L,0,0,0,1
제주 그린티 스무디L,0,0,0,1
레몬요구르트스무디 L,0,0,0,1
타로 스무디 L,0,0,0,1
얼그레이 아메리카노 L,0,0,0,1
딥모카 카페라떼 L,0,0,0,1
딥바닐라 카페라떼 L,0,0,0,1
더블 그린 카페라떼 L,0,0,0,1
밀크폼,0,0,0,0
펄,0,0,0,0
알로에,0,0,0,0
화이트펄,0,0,0,0
과당시럽,0,0,0,0
망고쥬얼리,0,0,0,0
딸기쥬얼리,0,0,0,0
치즈폼,0,0,0,0
해바라기초코볼,0,0,0,0
나이트로 바닐라 크림,0,0,0,1
나이트로 쇼콜라 클라우드,0,0,0,1
나이트로 콜드 브루,0,0,0,1
돌체 콜드 브루,0,0,0,1
바닐라 크림 콜드 브루,0,0,0,1
콜드 브루,0,0,0,1
콜드 브루 몰트,0,0,0,1
콜드 브루 플로트,0,0,0,1
콜드 폼 콜드 브루,0,0,0,1
아이스 커피,0,0,0,1
오늘의 커피,0,0,0,1
단호박 라떼 위드 샷,0,0,0,1
블랙 글레이즈드 라떼,0,0,0,1
아이스 단호박 라떼 위드 샷,0,0,0,1
아이스 블랙 글레이즈드 라떼,0,0,0,1
에스프레소 콘 파나,0,0,0,1
에스프레소 마키아또,0,0,0,1
아이스 카페 아메리카노,0,0,0,1
아이스 카라멜 마키아또,0,0,0,1
카라멜 마키아또,0,0,0,1
라벤더 카페 브레베,0,0,0,1
럼 샷 코르타도,0,0,0,1
스타벅스 돌체 라떼,0,0,0,1
아이스 라벤더 카페 브레베,0,0,0,1
아이스 스타벅스 돌체 라떼,0,0,0,1
아이스 화이트 초콜릿 모카,0,0,0,1
화이트 초콜릿 모카,0,0,0,1
리스트레토 비안코,0,0,0,1
바닐라 스타벅스 더블 샷,0,0,0,1
블론드 리스트레토 마키아또,0,0,0,1
블론드 에스프레소 토닉,0,0,0,1
아이스 블론드 리스트레토 마키아또,0,0,0,1
카라멜 스타벅스 더블 샷,0,0,0,1
커피 스타벅스 더블 샷,0,0,0,1
클래식 아포가토,0,0,0,1
헤이즐넛 스타벅스 더블 샷,0,0,0,1
모카 프라푸치노,0,0,0,1
에스프레소 프라푸치노,0,0,0,1
이천 햅쌀 커피 프라푸치노,0,0,0,1
자바 칩 프라푸치노,0,0,0,1
카라멜 프라푸치노,0,0,0,1
화이트 초콜릿 모카 프라푸치노,0,0,0,1
그린 티 크림 프라푸치노,0,0,0,1
바닐라 크림 프라푸치노,0,0,0,1
이천 햅쌀 크림 프라푸치노,0,0,0,1
제주 까망 크림 프라푸치노,0,0,0,1
제주 말차샷 크림 프라푸치노,0,0,0,1
제주 쑥떡 크림 프라푸치노,0,0,0,1
초콜릿 크림 칩 프라푸치노,0,0,0,1
초콜릿 크림 프라푸치노,0,0,0,1
화이트 딸기 크림 프라푸치노,0,0,0,1
화이트 타이거 프라푸치노,0,0,0,1
망고 패션 후르츠 블렌디드,0,0,0,1
디카페인 아포가토 블렌디드,0,0,0,1
딸기 요거트 블렌디드,0,0,0,1
망고 바나나 블렌디드,0,0,0,1
익스트림 티 블렌디드,0,0,0,1
자몽 셔벗 블렌디드,0,0,0,1
매직 팝 스플래쉬 피지오,0,0,0,1
블랙 티 레모네이드 피지오,0,0,0,1
쿨 라임 피지오,0,0,0,1
패션 탱고 티 레모네이드 피지오,0,0,0,1
핑크 자몽 피지오,0,0,0,1
아이스 제주 유자 탱고 티,0,0,0,1
제주 유자 탱고 티,0,0,0,1
그랜마 애플 블랙 티,0,0,0,1
라임 패션 티,0,0,0,1
민트 블렌드 티,0,0,0,1
아이스 그랜마 애플 블랙 티,0,0,0,1
아이스 라임 패션 티,0,0,0,1
아이스 민트 블렌드 티,0,0,0,1
아이스 얼 그레이 티,0,0,0,1
아이스 유스베리 티,0,0,0,1
아이스 잉글리쉬 브렉퍼스트 티,0,0,0,1
아이스 제주 유기 녹차,0,0,0,1
아이스 차이 티,0,0,0,1
아이스 캐모마일 블렌드 티,0,0,0,1
아이스 히비스커스 블렌드 티,0,0,0,1
얼 그레이 티,0,0,0,1
유스베리 티,0,0,0,1
잉글리쉬 브렉퍼스트 티,0,0,0,1
자몽 허니 블랙 티,0,0,0,1
제주 유기 녹차,0,0,0,1
차이 티,0,0,0,1
캐모마일 블렌드 티,0,0,0,1
히비스커스 블렌드 티,0,0,0,1
가드닝 블랙 티,0,0,0,1
가드닝 캐모마일 티,0,0,0,1
썸머 시트러스 소르베 그린 티,0,0,0,1
썸머 시트러스 아이스 그린 티,0,0,0,1
아이스 자몽 허니 블랙 티,0,0,0,1
토마토 라임 그린 티,0,0,0,1
그린 티 라떼,0,0,0,1
아이스 그린 티 라떼,0,0,0,1
아이스 얼 그레이 티 라떼,0,0,0,1
아이스 제주 말차샷 라떼,0,0,0,1
아이스 차이 티 라떼,0,0,0,1
얼그레이 티 라떼,0,0,0,1
제주 말차샷 라떼,0,0,0,1
차이 티 라떼,0,0,0,1
아이스 제주 노랑 고구마 라떼,0,0,0,1
제주 노랑 고구마 라떼,0,0,0,1
시그니처 핫 초콜릿,0,0,0,1
아이스 시그니처 초콜릿,0,0,0,1
부산 레드 온더 비치,0,0,0,1
스팀 우유,0,0,0,1
아이스 라임 플로터,0,0,0,1
아이스 오렌지 플로터,0,0,0,1
아이스 와일드 베리 플로터,0,0,0,1
아이스 제주 까망 라떼,0,0,0,1
제주 까망 라떼,0,0,0,1
제주 쑥쑥 라떼,0,0,0,1
매콤 소시지 불고기 베이크,0,0,0,0
소시지 불고기 베이크,0,0,0,0
쫄깃 레드빈 브레드,0,0,0,1
치킨 그랩 브레드,0,0,0,0
녹차 머핀,0,0,0,1
다크 초콜릿 칩 머핀,0,0,0,1
상큼한 블루베리 머핀,0,0,0,1
제주 감귤 머핀,0,0,0,1
고소한 치즈 베이글,0,0,0,0
월넛 크림 치즈 베이글,0,0,0,0
호두 크림치즈 베이글,0,0,0,0
DT_스콘 스틱,0,0,0,0
미니 클래식 스콘,0,0,0,0
카카오 초콜릿 스콘,0,0,0,0
클래식 스콘,0,0,0,0
한라봉 스콘,0,0,0,0
DT_파마산 스틱,0,0,0,0
거문 오름 크루아상,0,0,0,1
레몬&그린티 패스트리,0,0,0,1
리프 파이,0,0,0,1
바게트 버터&잼,0,0,0,0
베이컨 치즈 데니쉬,0,0,0,1
스위트 시나몬 브리오슈,0,0,0,0
올리브 베이컨 플랫 브레드,0,0,0,0
우도 땅콩 데니쉬롤,0,0,0,1
우리 대감 쌀빵,0,0,0,0
우리 쑥쑥 쌀식빵,0,0,0,0
쫄깃한 소시지 롤,0,0,0,0
쫄깃한 크림치즈 쌀빵,0,0,0,0
체다치즈 먹물 쌀식빵,0,0,0,0
초콜릿 롤링 크루아상,0,0,0,1
초콜릿 크런치 볼,0,0,0,1
치즈 데니쉬,0,0,0,1
프렌치 크루아상,0,0,0,1
하트 파이,0,0,0,1
한라산 치즈 볼케이노,0,0,0,0
현무암 포카치아,0,0,0,0
리얼 피칸 타르트,0,0,0,0
클라우드 초콜릿 케이크,0,0,0,1
7 레이어 가나슈 케이크,0,0,0,1
DT밀당 케이크_듀오,0,0,0,1
DT밀당 케이크_레드 벨벳,0,0,0,1
DT밀당 케이크_촉촉 초코,0,0,0,1
구운 바나나 케이크,0,0,0,1
레드벨벳 크림치즈 케이크,0,0,0,1
리코타 멜팅 치즈 케이크,0,0,0,1
마스카포네 티라미수 케이크,0,0,0,1
밀크티 초콜릿 케이크,0,0,0,1
바나나 피칸 파운드,0,0,0,1
부드러운 생크림 카스텔라,0,0,0,1
블랙 쿠키 치즈 케이크,0,0,0,1
블루베리 쿠키 치즈 케이크,0,0,0,1
애플 시나몬 크럼블,0,0,0,0
유자 담은 티라미수,0,0,0,1
제주 감귤 치즈 케이크,0,0,0,1
진한 녹차 생크림 케이크,0,0,0,1
진한 얼 그레이 생크림 케이크,0,0,0,1
초콜릿 데블스 케이크,0,0,0,1
초콜릿 페스티벌 케이크,0,0,0,1
크레이프 치즈 케이크,0,0,0,1
클라우드 치즈 케이크,0,0,0,1
호두 당근 케이크,0,0,0,1
당근 현무암 케이크,0,0,0,1
라임라임 타르트,0,0,0,0
몽한라 아일랜드,0,0,0,1
새콤한 레몬 타르트,0,0,0,0
제주 녹차 티라미수 아일랜드,0,0,0,1
진한 초콜릿 타르트,0,0,0,0
체커스 케이크,0,0,0,1
티라미수 아일랜드,0,0,0,1
피스타치오 파운드,0,0,0,1
촉촉 초콜릿 생크림 케이크,0,0,0,1
티라미수 볼,0,0,0,1
베리베리 바움쿠헨,0,0,0,1
초콜릿 벨벳 케이크,0,0,0,1
세븐 레이어 가나슈 케이크,0,0,0,1
청담스타 얼 그레이 밀크 케이크,0,0,0,1
청담스타 오 허니 케이크,0,0,0,1
크레이프 에멘탈 치즈 케이크,0,0,0,1
피칸 브라우니,0,0,0,0
헤븐리 티라미수,0,0,0,1
베이컨 치즈 토스트,0,0,0,0
쉬림프 로제 파스타 밀 박스,0,0,0,0
치킨 커틀렛 아보카도 샌드위치,0,0,0,0
로스트 비프 샐러드 밀 박스,0,0,0,0
로스트 치킨 샐러드 밀 박스,0,0,0,0
베이컨 포테이토 샐러드 밀 박스,0,0,0,0
브로콜리 에그 샐러드 밀 박스,0,0,0,0
쉬림프 코코넛 샐러드 밀 박스,0,0,0,0
콥 & 요거트 샐러드,0,0,0,0
B.E.L.T. 샌드위치,0,0,0,0
DT밀당 샌드위치_바질 모짜렐라,0,0,0,0
DT밀당 샌드위치_베이컨 크림치즈,0,0,0,0
그릴드 베지터블 파니니,0,0,0,0
뉴 비프 브리또,0,0,0,0
단호박 에그 샌드위치,0,0,0,0
머쉬룸 치즈 클럽 샌드위치,0,0,0,0
멕시칸 브리또 밀 박스,0,0,0,0
모짜렐라 베이컨 샌드위치,0,0,0,0
바비큐 치킨 치즈 치아바타,0,0,0,0
바질 치킨 바게트,0,0,0,0
바질 펜네 밀 박스,0,0,0,0
베이컨 과카몰리 샌드위치,0,0,0,0
베이컨 치즈 치아바타 모닝박스,0,0,0,0
볼케이노 샌드위치,0,0,0,0
스리라차 치킨 치아바타,0,0,0,0
어니언 베이컨 체다치즈 파니니,0,0,0,0
에그 베이컨 치즈 백년초 베이글,0,0,0,0
에그 베이컨 파니니,0,0,0,0
에그 아보카도 파니니,0,0,0,0
에그 베이컨 치즈 베이글,0,0,0,0
에그에그 샌드위치,0,0,0,0
잉글리쉬 머핀 밀 박스,0,0,0,0
제주 녹차 베이컨 치즈 베이글,0,0,0,0
제주 당근 크림치즈 샌드위치,0,0,0,0
제주 흑돼지 초리조 먹물 샌드위치,0,0,0,0
치킨 루꼴라 샌드위치,0,0,0,0
치킨 아보카도&치즈 파니니,0,0,0,0
크랜베리 치킨 치즈 샌드위치,0,0,0,0
크로크 무슈,0,0,0,0
탄두리 치킨 샌드위치,0,0,0,0
탄두리 치킨 토마토 샌드위치,0,0,0,0
터키 멜팅 치즈 샌드위치,0,0,0,0
포크 커틀릿 샌드위치,0,0,0,0
한라봉 모닝샌드위치,0,0,0,0
햄 에그 크레페 밀 박스,0,0,0,0
햄&루꼴라 올리브 샌드위치,0,0,0,0
햄&치즈 에그 머핀,0,0,0,0
현무암 크로크무슈,0,0,0,0
초콜릿 월넛 돔 쿠키,0,0,0,1
로고 코인 다크 초콜릿 골드,0,0,0,1
로고 코인 밀크 초콜릿 실버,0,0,0,1
로스티드 아몬드 앤 초콜릿,0,0,0,1
리저브 초콜릿 세트,0,0,0,1
블루베리 초콜릿,0,0,0,1
에스프레소 빈 초콜릿,0,0,0,1
제주 오름 초콜릿 세트,0,0,0,1
구워서 바삭한 코코넛 칩,0,0,0,1
다크 초콜릿 카우보이 쿠키,0,0,0,1
먹물치즈 라이스 비스코티,0,0,0,0
버터 가득 라이스 쿠키,0,0,0,1
버터 라이스 쿠키 틴백,0,0,0,1
블루베리 잼 쿠키,0,0,0,1
스마일 쿠키 라즈베리,0,0,0,1
스마일 쿠키 초콜릿,0,0,0,1
오트밀 레이즌 쿠키,0,0,0,1
우리 미 감자팝,0,0,0,1
탐라 비스코티,0,0,0,0
현무암 러스크,0,0,0,0
화이트 초콜릿 카우보이 쿠키,0,0,0,1
다크 초콜릿 마카롱,0,0,0,1
스트로베리 마카롱,0,0,0,1
우도 땅콩 다쿠아즈,0,0,0,1
우리米 카스텔라,0,0,0,1
제주 녹차 다쿠아즈,0,0,0,1
카라멜 스틱,0,0,0,1
카라멜 와플,0,0,0,0
유기농 바닐라 아이스크림,0,0,0,1
유기농 초콜릿 아이스크림,0,0,0,1
자바 칩 유기농 바닐라 아이스크림,0,0,0,1
자바 칩 유기농 초콜릿 아이스크림,0,0,0,1
넛츠 바닐라 아포가토,0,0,0,1
넛츠 초콜릿 아포가토,0,0,0,1
자바 칩 바닐라 아포가토,0,0,0,1
자바 칩 초콜릿 아포가토,0,0,0,1
초콜릿 아포가토,0,0,0,1
오리지널 프레즐,0,0,0,1
아몬드 프레즐,0,0,0,1
시나몬 슈가 프레즐,0,0,0,1
갈릭 프레즐,0,0,0,1
어니언 프레즐,0,0,0,1
페퍼로니 프레즐,0,0,0,1
할라피뇨 치즈 프레즐,0,0,0,1
애플 플랫프레즐,0,0,0,1
치킨 플랫프레즐,0,0,0,1
오리지널스틱,0,0,0,1
아몬드스틱,0,0,0,1
시나몬 슈가 스틱,0,0,0,1
크림치즈 스틱,0,0,0,1
